grassius_name	uniprot_id	alleles
ZmNAC128	A0A060D1R6	GRMZM2G062650,Zm00001d040189,Zm00001eb126890
ZmC3H12	C0P642	GRMZM2G069009,Zm00001d040301,Zm00001eb127840
ZmC3H35	B6TV15	GRMZM2G086994,Zm00001d040302,Zm00001eb127850
ZmNAC66	A0A060CZ48	GRMZM2G064541,Zm00001d040318,Zm00001eb128000
ZmDOF6	A0A1D6MQD3	GRMZM2G089949,Zm00001d040362,Zm00001eb128310
ZmOrphan98	A0A1D6MQF3	GRMZM2G119828,GRMZM2G554475,Zm00001d040369,Zm00001d040370,Zm00001eb128380,Zm00001eb128390,Zm00001eb128400
ZmMYBR49	A0A1D6MQH8	GRMZM2G416708,Zm00001d040385,Zm00001eb128510
ZmMYB44	C0HGB2	GRMZM2G111731,Zm00001d040423
ZmHAG14	A0A1D6F5W4	GRMZM5G875676,Zm00001d007387,Zm00001eb113280
ZmMYB43	A0A1D6MQP3	GRMZM2G083239,Zm00001d040426,Zm00001eb128750,Zm00001eb128760
ZmHMG3	A0A1D6EUM9	GRMZM2G162284,Zm00001d006306,Zm00001eb104350
ZmPHD31	A0A1D6EW44	GRMZM2G181158,AC219056.2_FG004,GRMZM5G836167,Zm00001d006428,Zm00001eb105480
ZmMED26_19	A0A1D6F2F4	GRMZM2G323828
ZmBAF60_6	A0A1D6F2G1	GRMZM2G052416,Zm00001d007039,Zm00001eb110350
ZmSNF2_17	A0A1D6F350	GRMZM2G141258,Zm00001d007089,Zm00001eb110770
ZmRB1	Q9LKX9	GRMZM2G003043,Zm00001d007407,Zm00001eb113470
ZmFHA8	A0A1D6F7T3	GRMZM2G391164,Zm00001d007652,Zm00001eb115380
ZmTRAF17	B4FZN5	GRMZM2G052985,Zm00001d007888,Zm00001eb118370
ZmSNF2_25	A0A1D6FAJ9	GRMZM2G177165,Zm00001d007978,Zm00001eb117870
ZmTRAF21	A0A3L6FIK1	GRMZM2G077197,Zm00001d039469,Zm00001eb121040
ZmPHD34	A0A1D6MIQ2	GRMZM2G158194,Zm00001d039579,Zm00001eb122030
ZmIAA4	B4G221	GRMZM2G104176,Zm00001d039513,Zm00001eb121410
ZmMYB136	A0A1D6MQP4	GRMZM2G460869,Zm00001d040428,Zm00001eb128770
ZmSNF2_11	K7TML1	GRMZM2G097289,GRMZM2G303105,Zm00001d024816,Zm00001eb417900
ZmDOF8	A0A1D6MQV2	GRMZM2G463525,Zm00001d040455,Zm00001eb128930
ZmMYBR76	A0A3L6F9R2	GRMZM2G301642,Zm00001d040464,Zm00001eb129010
ZmbZIP42	A0A3L6FUX3	GRMZM2G160136,Zm00001d040500,Zm00001eb129290
ZmMYB128	A0A1D6MR71	GRMZM2G017520,Zm00001d040527,Zm00001eb129490
ZmGATA27	B4FTF1	GRMZM2G052616,Zm00001d040775,Zm00001eb131420
ZmbHLH68	A0A060D2B6	GRMZM2G115960,GRMZM2G115875,Zm00001d040535,Zm00001d040536,Zm00001eb129510,Zm00001eb129520
ZmMYB145	A0A3L6FHT3	GRMZM2G158700,Zm00001d040594,Zm00001eb130020
ZmC3H44	A0A3L6FG79	GRMZM2G162119,Zm00001d041639,Zm00001eb137230
ZmWRKY99	A0A1D6MRA7	GRMZM2G327349,Zm00001d040554,Zm00001eb129690
ZmSBP24	A0A1D6MRF8	GRMZM2G133646,Zm00001d040571,Zm00001eb129860
ZmHB74	P56669	GRMZM2G087741,Zm00001d040611,Zm00001eb130180
ZmMYB40	Q84U76	GRMZM2G051256,Zm00001d040621,Zm00001eb130260
ZmGLK19	A0A1D6MRU7	GRMZM2G396825,Zm00001d040630,Zm00001eb130350
ZmEREB193	B4FDY9	GRMZM2G169382,Zm00001d040651,Zm00001eb130510
ZmOrphan35	A0A1D6MSF4	GRMZM2G165788,Zm00001d040728,Zm00001eb131110
ZmTRAF23	K7TJ16	GRMZM2G077951,Zm00001d024915,Zm00001eb418740
ZmGRAS46	A0A1D6NHK5	GRMZM2G001426,Zm00001d044065,Zm00001eb158520
ZmOrphan178	A0A1D6MTG2	GRMZM2G173734,Zm00001d040883,Zm00001eb132080
ZmYAB5	C0PJE0	GRMZM2G116646
ZmLBD18	A0A1D6MV27	AC218973.3_FG003
ZmNLP16	A0A1D6MUN9	GRMZM2G004663
ZmARF9	B8A0C3	GRMZM2G073750
ZmVOZ3	A0A1D6MUN7	GRMZM2G094081,Zm00001d041158,Zm00001eb133730
ZmbHLH75	A0A1D6MVK7	GRMZM2G395549,Zm00001d041351,Zm00001eb135020,Zm00001eb135030,Zm00001eb135040
ZmbZIP3	B4FCD1	GRMZM2G074373,Zm00001d041142,Zm00001eb133640
ZmOrphan354	A0A1R3PGU2	GRMZM2G014805,Zm00001d041035,Zm00001eb132880
ZmARF8	C0PFD9	GRMZM2G352159,Zm00001d041056,Zm00001eb133000
ZmGLK42	A0A1D6MVN9	GRMZM2G370425,Zm00001d041376,Zm00001d041377,Zm00001eb135200
ZmOrphan155	A0A1D6MVT3	GRMZM2G145300,Zm00001d041395,Zm00001eb135380
ZmWRKY110	B4F9J0	GRMZM2G173680,Zm00001d041397,Zm00001eb135400
ZmOrphan111	A0A1D6MW21	GRMZM2G342821,Zm00001d041437,Zm00001eb135680,Zm00001eb135690
ZmCPP13	B4FMC7	AC203865.3_FG001,Zm00001d041444,Zm00001eb135740
ZmCPP10	A0A1D6MW77	GRMZM2G701689,Zm00001d041445,Zm00001eb135750
ZmOrphan339	A0A1D6MWA2	GRMZM2G108509,Zm00001d041453,Zm00001eb135790
ZmNAC108	A0A3L6FJ77	GRMZM2G114850,Zm00001d041472,Zm00001eb135910
ZmCA2P12	C0PEF7	GRMZM2G104396,Zm00001d041491,Zm00001eb136080
ZmGRAS47	A0A1D6MWL2	GRMZM2G089782,Zm00001d041498,Zm00001eb136140,Zm00001eb136150
ZmGRAS50	A0A1D6MWT0	GRMZM2G159475,Zm00001d041536,Zm00001eb136350
ZmDOF46	A0A1D6MWU5	GRMZM2G176063,GRMZM5G865212,Zm00001d041549,Zm00001eb136460,Zm00001eb136470
ZmMTERF10	A0A1D6MWT1	GRMZM2G177019,Zm00001d041537,Zm00001eb136360
ZmMYB6	B4FPU3	GRMZM2G047626,Zm00001d041576,Zm00001eb136720
ZmMYB118	A0A1D6MWZ8	GRMZM2G160840,Zm00001d041580,Zm00001eb136760
ZmMADS55	A0A1D6MX11	GRMZM2G137289,Zm00001d041587,Zm00001eb136820
ZmbZIP48	A0A3L6FBI6	GRMZM2G160902,Zm00001d041604,Zm00001eb136980
ZmWRKY58	B6SYC5	GRMZM2G076657,Zm00001d041740,Zm00001eb138040
ZmALF4	C0HHE4	GRMZM2G153087,Zm00001d041767,Zm00001eb138270
ZmZHD21	A0A1D6MY51	GRMZM5G821755,Zm00001d041780,Zm00001eb138370
ZmMADS2	B4FHV7	GRMZM2G160687,Zm00001d041781,Zm00001eb138380
ZmNAC84	A0A1D6MY88	GRMZM2G139700,Zm00001d041791
ZmMYB51	B6U5I3	GRMZM5G803355,Zm00001d041818,Zm00001eb138640
ZmMYBR14	A0A1D6MYR2	GRMZM2G340756,Zm00001d041847,Zm00001eb138850
ZmMYB8	A0A3L6FJM8	GRMZM2G041415,Zm00001d041853,Zm00001eb138920
ZmTCP31	A0A1D6MYV8	GRMZM2G089638,Zm00001d041866
ZmGATA31	C0HE33	GRMZM2G067171,Zm00001d041883,Zm00001eb139160,Zm00001eb139170
ZmGRAS5	A0A060D570	GRMZM2G146018,Zm00001d041919,Zm00001eb096600,Zm00001eb139470
ZmbZIP8	A0A1D6MZQ6	GRMZM2G146020
ZmFARL5	A0A1D6MZR2	GRMZM2G034868,Zm00001d041923
ZmMYB127	A0A3L6FND4	GRMZM2G369799,Zm00001d041935,Zm00001eb139600
ZmWRKY120	B4F802	AC165171.2_FG002,Zm00001d041958,Zm00001eb139800
ZmEREB141	A0A3L6FH28	GRMZM2G097182,Zm00001d041981,Zm00001eb139970
ZmOrphan263	A0A060D855	GRMZM2G156019,GRMZM2G032496,GRMZM2G091597,Zm00001d042066,Zm00001eb140720,Zm00001eb140730
ZmOrphan73	A0A1D6N0D2	GRMZM2G397948,Zm00001d041983,Zm00001eb139990
ZmbHLH126	A0A1D6N0U1	GRMZM2G057413,Zm00001d042062,Zm00001eb140680
ZmGRAS4	B6SV05	GRMZM2G082387,Zm00001d042127,Zm00001eb141310
ZmCADR2	A0A3L6FL70	GRMZM2G473152,Zm00001d042196,Zm00001eb142030
ZmCA3P3	A0A3L6FE04	GRMZM2G169884,Zm00001d042197,Zm00001eb142040
ZmHB40	A0A1D6N293	GRMZM2G158403,Zm00001d042228
ZmNAC80	A0A3L6FN61	GRMZM2G060116,Zm00001d042246,Zm00001eb142410
ZmbHLH175	A0A1D6N2E7	GRMZM2G173534,Zm00001d042263,Zm00001eb142500
ZmNAC90	A0A1D6N2M4	AC203535.4_FG002,Zm00001d042288,Zm00001eb142790,Zm00001eb142800
ZmTCP8	B4FNI4	GRMZM2G092214,Zm00001d042305,Zm00001eb142960
ZmOrphan59	A0A1D6N2S4	GRMZM2G471529,Zm00001d042312,Zm00001eb143050
ZmCAMTA3	A0A1D6N2T2	GRMZM2G171600,Zm00001d042313,Zm00001eb143060
ZmSBP22	A0A1D6N2V6	GRMZM5G878561,Zm00001d042319,Zm00001eb143110
ZmC3H13	A0A1D6N382	GRMZM2G087032,Zm00001d042363,Zm00001eb143430
ZmbHLH32	B4G0X6	GRMZM2G180406,Zm00001d042373,Zm00001eb143520
ZmABI1	P26307	GRMZM2G133398,Zm00001d042396,Zm00001eb143690
ZmMTERF11	B4G0L6	GRMZM2G023257,Zm00001d042436,Zm00001eb143990
ZmABI31	A0A1D6N437	GRMZM2G177244,Zm00001d042460,Zm00001eb144270
ZmARR6	A0A1D6N442	GRMZM2G177220,Zm00001d042463,Zm00001eb144290
ZmGRAS7	A0A1D6N495	GRMZM2G013016,Zm00001d042472,Zm00001eb144340
ZmbHLH132	A0A1D6N4D8	GRMZM2G114873,Zm00001d042482,Zm00001eb144450
ZmEREB53	A0A1D6N4F3	GRMZM2G141638,Zm00001d042492,Zm00001eb144510
ZmMADS53	A0A3L6FKB2	GRMZM2G035092,Zm00001d042550,Zm00001eb145040
ZmLBD19	Q32SG3	GRMZM2G118250,Zm00001d042560,Zm00001eb145150,Zm00001eb145160
ZmEREB52	A0A060D6V3	GRMZM2G105266,Zm00001d042588,Zm00001eb145420
ZmNAC95	B4FRX6	GRMZM5G813651,Zm00001d042580,Zm00001eb145340
ZmALF13	C0PCY4	GRMZM2G080917,Zm00001d042582,Zm00001eb145370
ZmMADS41	A0A3L6FBA7	GRMZM2G018589,Zm00001d042591,Zm00001eb145460
ZmEREB63	A0A060D112	GRMZM2G307152,Zm00001d042593,Zm00001eb145470
ZmNAC109	B6SU27	GRMZM2G014653,Zm00001d042609,Zm00001eb145580
ZmMADS16	Q9AR51	GRMZM2G110153,Zm00001d042618,Zm00001eb145660
ZmMYB32	B4FEA9	GRMZM2G160838,Zm00001d042665,Zm00001eb146230
ZmEREB174	A0A1D6N6B5	GRMZM2G149756,Zm00001d042717,Zm00001eb146650
ZmbZIP95	A0A3L6FM56	GRMZM5G858197,Zm00001d042721,Zm00001eb146690
ZmTUB2	B4FAL2	GRMZM5G866954,Zm00001d042724,Zm00001eb146720
ZmDOF19	A0A1D6N6H6	GRMZM2G135703,Zm00001d042736,Zm00001eb146810
ZmOFP14	A0A060D1B6	GRMZM2G434098,Zm00001d042752,Zm00001eb146940,Zm00001eb146950
ZmOFP15	B4FZ20	GRMZM2G133311,Zm00001d042753,Zm00001eb146960
ZmMYBR37	A0A1D6N6K1	GRMZM2G027914,Zm00001d042756,Zm00001eb147010
ZmNAC93	A0A1D6N6K2	GRMZM5G832473,Zm00001d042758,Zm00001eb147030
ZmbZIP11	O49067	GRMZM2G060216,Zm00001d042777,Zm00001eb147220
ZmHB63	A8Y7W0	GRMZM2G116063,Zm00001d042821,Zm00001eb147630
ZmMYB34	B4FCR2	GRMZM2G125522,Zm00001d042830,Zm00001eb147710
ZmMYBR46	A0A1D6N730	GRMZM2G005112,Zm00001d042849,Zm00001eb147880
ZmHB48	A0A060D3C2	GRMZM2G154641,Zm00001d042864,Zm00001eb147970
ZmOrphan355	A0A1D6N7C4	GRMZM2G059453,Zm00001d042886,Zm00001eb148130
ZmPHD43	A0A1D6N5E7	GRMZM2G025703,Zm00001d042613,Zm00001eb145630
ZmGLK54	A0A1D6N7C9	GRMZM2G074908,Zm00001d042892,Zm00001eb148190
ZmGRAS23	B7ZYK9	GRMZM2G157679,Zm00001d042907,Zm00001eb148290
ZmMYB15	B4G152	GRMZM2G081919,Zm00001d042910,Zm00001eb148320
ZmTHX46	A0A1D6N7H5	AC209784.3_FG011,Zm00001d042917,Zm00001eb148360,Zm00001eb148370
ZmbHLH67	A0A3L6FDI7	GRMZM2G397518,Zm00001d042988,Zm00001d042989,Zm00001eb148990
ZmHB94	A8Y7V6	GRMZM2G108933,Zm00001d042920,Zm00001eb148390
ZmOrphan336	A0A1D6N7N8	GRMZM2G062218,Zm00001d042958,Zm00001eb148750
ZmCA3P1	A0A1D6N7R4	GRMZM2G303465,Zm00001d042968,Zm00001eb148850
ZmOrphan254	B4FAN5	GRMZM2G169782,Zm00001d043271,Zm00001eb151470
ZmOrphan53	B4FSY0	GRMZM2G155954,Zm00001d042973,Zm00001eb148890
ZmWRKY43	A0A1D6N834	GRMZM2G148087,Zm00001d043025,Zm00001eb149300
ZmLBD20	C0PK80	GRMZM2G092517,Zm00001d043036,Zm00001eb149360,Zm00001eb149370
ZmOFP16	A0A1D6N851	GRMZM2G330159,Zm00001d043046,Zm00001eb149450
ZmGATA21	A0A1D6FKM8	GRMZM5G887975,Zm00001d009604
ZmWRKY81	A0A1D6N883	GRMZM2G059562,Zm00001d043060,Zm00001eb149550
ZmWRKY40	B6SUS2	GRMZM2G158328,Zm00001d043062,Zm00001eb149570
ZmWRKY41	A0A1D6N886	GRMZM2G065290,Zm00001d043063,Zm00001eb149580
ZmWRKY19	A0A1D6N891	GRMZM2G382350,Zm00001d043066,Zm00001eb149600
ZmHB116	C0P6K0	GRMZM2G069274,Zm00001d043076,Zm00001eb149680
ZmNAC70	A0A1D6N8W3	GRMZM2G312201,Zm00001d043094,Zm00001eb149810,Zm00001eb149820
ZmSNF2_3	A0A1D6MT86	GRMZM2G010085,GRMZM2G015277,Zm00001d040831,Zm00001eb131790
ZmTAZ2	A0A1D6MVP4	GRMZM2G069886,Zm00001d041378,Zm00001eb135220
ZmEREB77	A0A1D6N923	GRMZM2G451031,Zm00001d043116,Zm00001eb150000
ZmbZIP102	C4J4L1	GRMZM2G159134,Zm00001d043117,Zm00001eb150010
ZmMYB138	A0A3L6FKU6	GRMZM2G139688,Zm00001d043131,Zm00001eb150140
ZmbZIP56	A0A1D6N9B1	GRMZM2G019907,Zm00001d043153,Zm00001eb150360
ZmEREB158	A0A3L6FHT2	GRMZM2G002119,Zm00001d043204,Zm00001eb150830
ZmEREB147	A0A3L6FGL8	GRMZM2G310368,Zm00001d043205,Zm00001eb150840
ZmHB118	A0A1D6N9M4	GRMZM2G386276,Zm00001d043231,Zm00001eb151130
ZmMED26_10	A0A1D6MR49	GRMZM2G018782,AC211403.4_FG005,Zm00001d040506,Zm00001eb129350
ZmLIM7	B6SXB1	GRMZM2G175761,Zm00001d041725,Zm00001eb137920
ZmHAG15	A0A1D6N0G8	GRMZM2G371912,Zm00001d042003,Zm00001eb140130
ZmSNF2_29	A0A1D6N125	GRMZM2G379804,Zm00001d042080,Zm00001eb140820
ZmTRAF6	A0A1D6N2A2	GRMZM2G017404,Zm00001d042234,Zm00001eb142310
ZmTAZ1	B4F8C0	GRMZM2G004161,Zm00001d042443,Zm00001eb144120
ZmLBD21	C4J6G5	GRMZM2G025758,Zm00001d043311,Zm00001eb151910
ZmTCP30	A0A3L6FKJ7	GRMZM2G166946,Zm00001d043368,Zm00001eb152350
ZmCPP11	A0A1D6NAZ9	GRMZM2G059678,Zm00001d043378,Zm00001eb152420
ZmDOF37	A0A060D5A5	GRMZM2G394973,Zm00001d043402,Zm00001eb152620,Zm00001eb152630
ZmbZIP53	B4FPU8	GRMZM2G027976,Zm00001d043420,Zm00001eb152810
ZmARF11	D9HNT8	GRMZM2G056120,Zm00001d043431,Zm00001eb152940
ZmHB32	A0A1D6NC34	GRMZM2G314546,Zm00001d043452,Zm00001eb153100
ZmOFP17	A0A3L6FL77	GRMZM2G127431,Zm00001d043470,Zm00001eb153300
ZmWRKY103	A0A3L6FJ17	GRMZM2G141299,Zm00001d043474,Zm00001eb153330
ZmEREB134	A0A060D116	GRMZM2G474326,Zm00001d043491,Zm00001eb153470
ZmVOZ4	B8A2B3	GRMZM2G156016,Zm00001d043500,Zm00001eb153520
ZmOrphan287	A0A1D6NCX1	GRMZM2G177929,Zm00001d043510,Zm00001eb153610
ZmOFP18	A0A1D6ND19	GRMZM2G023285,Zm00001d043535,Zm00001eb154090
ZmWRKY29	B4FI13	GRMZM2G040298,Zm00001d043569,Zm00001eb154170
ZmMADS36	A0A1D6NDG2	GRMZM2G079727,Zm00001d043589,Zm00001eb154380
ZmMYB151	A0A1D6NDK8	GRMZM2G167829,Zm00001d043611,Zm00001eb154560
ZmOrphan313	A0A1D6NE16	AC207628.4_FG011,Zm00001d043655,Zm00001eb154860
ZmWRKY73	A0A1D6NE35	GRMZM2G101405,Zm00001d043663,Zm00001eb154960
ZmMYB47	A0A1D6NEB5	GRMZM2G088783,Zm00001d043687,Zm00001eb155190,Zm00001eb155200
ZmOrphan15	A0A1D6NEB9	GRMZM2G008764,Zm00001d043691,Zm00001eb155230
ZmMYBR7	Q8W119	GRMZM2G108424,Zm00001d043696,Zm00001eb155280
ZmEREB126	A0A1D6NEV8	GRMZM2G169654,Zm00001d043782,Zm00001eb156040
ZmbHLH57	A0A060D780	GRMZM2G159937,Zm00001d043706,Zm00001eb155400,Zm00001eb155410
ZmOrphan300	A0A1D6NEV9	AC233946.1_FG004,Zm00001d043783,Zm00001eb156050
ZmNAC94	A0A060D5C9	GRMZM2G122615,Zm00001d043877,Zm00001eb156890
ZmTUB15	B6TPV6	GRMZM2G062154,Zm00001d043895,Zm00001eb157040
ZmTHX17	A0A060CXU7	GRMZM2G080583,Zm00001d043902,Zm00001eb157080
ZmDOF4	A0A1D6NG26	GRMZM2G327189,Zm00001d043904,Zm00001eb157100,Zm00001eb157110
ZmbZIP19	A0A1D6J892	GRMZM5G848942,Zm00001d043908
ZmHB99	A0A1D6NG83	GRMZM2G159357,Zm00001d043915,Zm00001eb157200,Zm00001eb157210,Zm00001eb157220,Zm00001eb157230
ZmNAC82	B6T7F9	GRMZM2G058518,Zm00001d043921,Zm00001eb157260
ZmARF12	C0PL36	GRMZM2G437460,Zm00001d043922,Zm00001eb157270
ZmHB85	A0A1D6NGC4	GRMZM2G031882,Zm00001d043937,Zm00001eb157360
ZmWRKY95	C0PIJ7	GRMZM2G151763,Zm00001d043950,Zm00001eb157490
ZmMYBR89	A0A3L6FGG8	GRMZM2G121753,Zm00001d043968
ZmGATA35	A0A1D6NGI0	GRMZM2G123909,Zm00001d043969,Zm00001eb157620
ZmbZIP99	A0A1D6NGU9	GRMZM2G117851,Zm00001d043992,Zm00001eb157860
ZmMYBR41	B6TX27	GRMZM2G150260,Zm00001d044117
ZmEREB208	B4FAH2	GRMZM2G160971,Zm00001d044004,Zm00001eb157940,Zm00001eb157950
ZmWRKY74	A0A1D6NGZ4	GRMZM2G408462,Zm00001d044010,Zm00001eb158000
ZmOrphan304	A0A075T8J6	GRMZM2G122228,Zm00001d044015,Zm00001eb158020
ZmC3H21	A0A1D6NHL1	GRMZM2G157927,Zm00001d044074,Zm00001eb158610
ZmHB46	A0A060D8N7	GRMZM2G126239,Zm00001d044081,Zm00001eb158680
ZmMYB53	A0A060D8J7	GRMZM2G143328,Zm00001d044107,Zm00001eb158910
ZmWRKY64	B4FQT1	AC198725.4_FG009,Zm00001d044162,Zm00001eb159340
ZmOFP19	A0A060CZB9	AC198725.4_FG004,Zm00001d044167,Zm00001eb159380
ZmHSF23	A0A3L6FMZ3	GRMZM2G089525,Zm00001d044168,Zm00001eb159390
ZmWRKY123	A0A1D6NI90	GRMZM2G105140,Zm00001d044171,Zm00001eb159410
ZmMYBR97	B6U783	GRMZM2G057955,Zm00001d044194,Zm00001eb159610
ZmbHLH166	B6UE48	GRMZM2G114444,Zm00001d044216,Zm00001eb159750
ZmbHLH25	A0A1D6NJV9	GRMZM2G081816,Zm00001d044242,Zm00001eb159960
ZmHSF3	A0A1D6NJY6	GRMZM2G005815,Zm00001d044259,Zm00001eb160080
ZmbHLH94	B7ZYM4	GRMZM5G849600,Zm00001d044272,Zm00001eb160210
ZmOrphan56	A0A060D3D9	GRMZM2G134628,Zm00001d044301,Zm00001eb160470
ZmOrphan82	A0A1D6NKQ5	AC155377.1_FG001,Zm00001d044303,Zm00001eb160490
ZmMYBR110	A0A1D6NKR9	GRMZM2G443202,Zm00001d044311,Zm00001eb160560,Zm00001eb160570,Zm00001eb160580
ZmWRKY7	B4FX20	GRMZM2G354384,GRMZM2G051764,GRMZM2G052088,Zm00001d044315,Zm00001eb160610,Zm00001eb160620
ZmMYBR6	B4FT40	GRMZM2G087817,Zm00001d044330,Zm00001eb160740
ZmABI48	B4FXE4	GRMZM2G111123,Zm00001d044355,Zm00001eb161000
ZmOFP20	A0A1D6NL60	GRMZM2G150823,Zm00001d044357,Zm00001eb161010
ZmOrphan126	A0A1D6NLH9	GRMZM2G365688,Zm00001d044406,Zm00001eb161430,Zm00001eb161440
ZmMYBR17	A0A1D6NLI6	GRMZM2G071977,Zm00001d044409,Zm00001eb161460
ZmC3H22	A0A1D6NMB9	GRMZM2G422205,GRMZM6G663759,Zm00001d044481,Zm00001eb162130
ZmNLP10	A0A1D6NMV9	GRMZM2G071322,Zm00001d044519
ZmOrphan163	A0A1D6NP38	GRMZM2G001447,Zm00001d044598,Zm00001eb163110
ZmOrphan69	A0A1D6NMW5	GRMZM2G372297,Zm00001d044525,Zm00001eb162530
ZmMYB27	A0A1D6NMY1	GRMZM2G064744,Zm00001d044538,Zm00001eb162680
ZmbZIP21	A0A060D918	GRMZM2G368491,Zm00001d044546,Zm00001eb162740
ZmC3H48	A0A1D6NQK8	GRMZM2G044004,Zm00001d044667,Zm00001eb163730
ZmZIM17	A0A1D6NQW7	GRMZM2G327263,Zm00001d044707,Zm00001d044708,Zm00001d044709,Zm00001eb164150,Zm00001eb164160
ZmWRKY4	A0A1D6NQP6	GRMZM2G501775
ZmWRKY5	A0A1D6NQP5	AC194362.3_FG003,Zm00001d044680,Zm00001eb163840
ZmABI15	A0A1D6GSL2	GRMZM2G361376
ZmABI49	A0A1D6LDA6	GRMZM2G405699,Zm00001d034965,Zm00001eb259870
ZmOFP24	A0A1D6LDC5	GRMZM2G436659,Zm00001d034973,Zm00001eb259910
ZmNAC62	A0A1D6LDD2	GRMZM2G052239,Zm00001d034984,Zm00001eb260000
ZmMADS45	A0A1D6LE50	GRMZM2G117961,Zm00001d035053,Zm00001eb260590
ZmNAC54	A0A1D6LEA1	GRMZM2G030325,Zm00001d035076,Zm00001eb260790
ZmNAC123	A0A1D6LEA7	GRMZM2G092465,Zm00001d035084,Zm00001eb260850
ZmOrphan26	A0A1D6LEN2	GRMZM2G134066,Zm00001d035134,Zm00001eb261240
ZmbHLH45	A0A1D6LER0	GRMZM2G481280,Zm00001d035155
ZmOrphan190	C0PG79	GRMZM2G301803,Zm00001d035208,Zm00001eb261890
ZmNAC119	A0A3L6E744	GRMZM2G393433,Zm00001d035266,Zm00001eb264380
ZmOrphan8	A0A1D6LF64	GRMZM2G000603,Zm00001d035263,Zm00001eb264360
ZmGBP15	A0A1D6LF37	GRMZM2G036966,Zm00001d035234,Zm00001eb264150
ZmGBP1	A0A1D6LF26	GRMZM2G392516,Zm00001d035224,Zm00001eb264080
ZmGBP13	A0A1D6LFB8	GRMZM2G155252,Zm00001d035295
ZmABI37	K7UJS6	GRMZM2G027253,Zm00001d035903,Zm00001eb268680
ZmWRKY62	B4FAQ8	GRMZM2G143765,Zm00001d035323,Zm00001eb264780
ZmLBD28	A0A1D6LGV7	GRMZM2G165805,Zm00001d035498,Zm00001eb265490
ZmHB39	Q84N16	GRMZM5G832409,Zm00001d035439,Zm00001eb264910,Zm00001eb264920
ZmbZIP12	A0A3L6E7E9	GRMZM2G448607,Zm00001d035440,Zm00001eb264930
ZmTHX5	A0A1D6LGG1	GRMZM2G016637,Zm00001d035457,Zm00001eb265100
ZmMYBR63	A0A1D6LGI1	GRMZM2G447745,GRMZM2G100822,Zm00001d035470,Zm00001d046850,Zm00001eb265240,Zm00001eb388950
ZmOrphan161	B4F9U2	GRMZM5G826979,Zm00001d035492,Zm00001eb265430
ZmC2H26	A0A1D6LGX9	GRMZM2G050939,Zm00001d035514,Zm00001eb265630
ZmEREB81	A0A1D6LGX6	GRMZM2G416701,Zm00001d035512,Zm00001eb265610
ZmC2H4	A0A3L6EAM6	GRMZM2G175000,Zm00001d035701,Zm00001eb267130
ZmHB82	A8Y7V7	GRMZM2G122537,Zm00001d035535,Zm00001eb265710
ZmMYB62	A0A1D6LHJ4	GRMZM2G013581,Zm00001d035604,Zm00001eb266360
ZmMYB21	A0A3L6EAZ8	GRMZM2G305856,Zm00001d035605,Zm00001eb266370
ZmDOF35	A0A1D6LHP6	GRMZM2G179069,Zm00001d035651,Zm00001eb266750
ZmGRAS18	A0A1D6LJ67	GRMZM2G011947,Zm00001d035873,Zm00001eb268460,Zm00001eb268470
ZmGRAS57	K7UES9	GRMZM2G089662,Zm00001d035670,Zm00001eb266920
ZmGRAS60	A0A1D6LHS7	GRMZM2G089636,Zm00001d035671,Zm00001eb266930
ZmOrphan165	A0A1D6LIT1	GRMZM2G319104,Zm00001d035776,Zm00001eb267730
ZmEREB72	A0A3L6EE89	GRMZM2G135452,Zm00001d035835,Zm00001eb268180
ZmOrphan58	A0A1D6LJ19	GRMZM5G889152,Zm00001d035846,Zm00001eb268260
ZmHB38	B4FS21	GRMZM2G013617,Zm00001d035907,Zm00001eb268690
ZmMYB57	K7UCA0	GRMZM2G102790,Zm00001d035918,Zm00001eb268770
ZmLBD29	K7VBT3	GRMZM2G386095,Zm00001d036032,Zm00001eb269620
ZmABI50	A0A1D6LJM7	GRMZM2G102938,GRMZM2G103078,Zm00001d035921,Zm00001d035922,Zm00001eb268800
ZmABI29	C4J9I3	GRMZM2G084173,Zm00001d036079,Zm00001eb270000
ZmGRF7	A0A1D6LJZ1	GRMZM2G098594,Zm00001d035965,Zm00001eb269150
ZmEREB56	C3UZ69	GRMZM2G380377,Zm00001d036003,Zm00001eb269420
ZmNAC21	A0A1D6LKH4	GRMZM2G091490,Zm00001d036050,Zm00001eb269810
ZmHB60	A0A3L6ECI9	GRMZM2G068672,Zm00001d036118,Zm00001eb270270
ZmWHIRLY1	B2LXS7	GRMZM2G155662,Zm00001d036148,Zm00001eb270470
ZmOrphan348	A0A1D6LL88	GRMZM2G070446,Zm00001d036214,Zm00001eb270930
ZmEREB135	K7VCH1	GRMZM2G328197,Zm00001d036251,Zm00001eb271260
ZmEREB25	A0A3L6EF16	GRMZM2G119865,Zm00001d036298,Zm00001eb271520
ZmMYBR98	Q5EUJ4	GRMZM2G111906,Zm00001d036356,Zm00001eb271970
ZmNAC42	C4J546	GRMZM2G074358,Zm00001d036364,Zm00001eb272040
ZmbZIP15	A0A3L6EJC4	GRMZM2G402862,Zm00001d036392,Zm00001eb272230
ZmOrphan233	B8A115	GRMZM2G151254,Zm00001d036395,Zm00001eb272240
ZmULT2	B6TJ26	GRMZM2G082745,Zm00001d043270,Zm00001eb151460
